"date;""open"";""high"";""low"";""close"";""vol"";""new"""
"2007-10-22 00:00:00;""66000.000"";""66000.000"";""64960.000"";""64990.000"";""79304"";1"
"2007-10-23 00:00:00;""65460.000"";""65760.000"";""65080.000"";""65400.000"";""79582"";1"
"2007-10-24 00:00:00;""65150.000"";""65250.000"";""64740.000"";""64800.000"";""66058"";1"
"2007-10-25 00:00:00;""65100.000"";""65290.000"";""64850.000"";""65010.000"";""59736"";1"
"2007-10-26 00:00:00;""65180.000"";""65660.000"";""65150.000"";""65650.000"";""58540"";1"
"2007-10-29 00:00:00;""66190.000"";""66580.000"";""65970.000"";""66450.000"";""63586"";1"
"2007-10-30 00:00:00;""65500.000"";""65580.000"";""64970.000"";""65200.000"";""62176"";1"
"2007-10-31 00:00:00;""65250.000"";""65510.000"";""65030.000"";""65200.000"";""56236"";1"
"2007-11-01 00:00:00;""65210.000"";""65340.000"";""64380.000"";""64410.000"";""71396"";1"
"2007-11-02 00:00:00;""63000.000"";""63750.000"";""63000.000"";""63720.000"";""80478"";1"
"2007-11-05 00:00:00;""63500.000"";""63830.000"";""62580.000"";""62700.000"";""101440"";1"
"2007-11-06 00:00:00;""62730.000"";""63600.000"";""62500.000"";""63460.000"";""86034"";1"
"2007-11-07 00:00:00;""63830.000"";""63900.000"";""63280.000"";""63480.000"";""69970"";1"
"2007-11-08 00:00:00;""62080.000"";""62480.000"";""61810.000"";""61890.000"";""110430"";1"
"2007-11-09 00:00:00;""61900.000"";""62300.000"";""61700.000"";""62190.000"";""82970"";1"
"2007-11-12 00:00:00;""60960.000"";""60970.000"";""59600.000"";""59650.000"";""127018"";1"
"2007-11-13 00:00:00;""59900.000"";""59950.000"";""58410.000"";""59270.000"";""153366"";1"
"2007-11-14 00:00:00;""59430.000"";""59980.000"";""59250.000"";""59770.000"";""88092"";1"
"2007-11-15 00:00:00;""61800.000"";""61900.000"";""59810.000"";""60000.000"";""145036"";1"
"2007-11-16 00:00:00;""58500.000"";""58970.000"";""58200.000"";""58200.000"";""86904"";1"
"2007-11-19 00:00:00;""59180.000"";""59390.000"";""57210.000"";""57390.000"";""148948"";1"
"2007-11-20 00:00:00;""55780.000"";""56000.000"";""55780.000"";""55780.000"";""42514"";1"
"2007-11-21 00:00:00;""55420.000"";""56000.000"";""53010.000"";""53200.000"";""167896"";1"
"2007-11-22 00:00:00;""52000.000"";""54990.000"";""51710.000"";""54450.000"";""261414"";1"
"2007-11-23 00:00:00;""54010.000"";""55660.000"";""53200.000"";""55420.000"";""283008"";1"
"2007-11-26 00:00:00;""55850.000"";""56550.000"";""54120.000"";""54600.000"";""308662"";1"
"2007-11-27 00:00:00;""53990.000"";""54730.000"";""53560.000"";""54390.000"";""274878"";1"
"2007-11-28 00:00:00;""54020.000"";""55550.000"";""53800.000"";""55520.000"";""259698"";1"
"2007-11-29 00:00:00;""56000.000"";""57070.000"";""55830.000"";""57070.000"";""194304"";1"
"2007-11-30 00:00:00;""57150.000"";""59200.000"";""56520.000"";""58140.000"";""375892"";1"
"2007-12-03 00:00:00;""58710.000"";""59770.000"";""57510.000"";""57690.000"";""334150"";1"
"2007-12-04 00:00:00;""56300.000"";""57000.000"";""56070.000"";""56070.000"";""214226"";1"
"2007-12-05 00:00:00;""56120.000"";""57500.000"";""55580.000"";""57500.000"";""364832"";1"
"2007-12-06 00:00:00;""57120.000"";""58140.000"";""56680.000"";""56800.000"";""347880"";1"
"2007-12-07 00:00:00;""57300.000"";""57700.000"";""56730.000"";""57030.000"";""244394"";1"
"2007-12-10 00:00:00;""57500.000"";""57950.000"";""56770.000"";""57350.000"";""250728"";1"
"2007-12-11 00:00:00;""57000.000"";""57300.000"";""56600.000"";""57170.000"";""182262"";1"
"2007-12-12 00:00:00;""56020.000"";""56500.000"";""54810.000"";""54870.000"";""288398"";1"
"2007-12-13 00:00:00;""55480.000"";""56250.000"";""54870.000"";""55580.000"";""264052"";1"
"2007-12-14 00:00:00;""54600.000"";""54800.000"";""54080.000"";""54780.000"";""192884"";1"
"2007-12-17 00:00:00;""55000.000"";""55490.000"";""54680.000"";""54880.000"";""123776"";1"
"2007-12-18 00:00:00;""53830.000"";""53840.000"";""53200.000"";""53420.000"";""143086"";1"
"2007-12-19 00:00:00;""52470.000"";""53620.000"";""52250.000"";""53600.000"";""153668"";1"
"2007-12-20 00:00:00;""54240.000"";""55050.000"";""53920.000"";""55020.000"";""200074"";1"
"2007-12-21 00:00:00;""54620.000"";""56730.000"";""54300.000"";""56730.000"";""233594"";1"
"2007-12-24 00:00:00;""58280.000"";""58460.000"";""58000.000"";""58460.000"";""15534"";1"
"2007-12-25 00:00:00;""61250.000"";""61250.000"";""57510.000"";""57970.000"";""340390"";1"
"2007-12-26 00:00:00;""57810.000"";""59250.000"";""57380.000"";""58850.000"";""268928"";1"
"2007-12-27 00:00:00;""58960.000"";""60000.000"";""58120.000"";""58280.000"";""311372"";1"
"2007-12-28 00:00:00;""58000.000"";""58000.000"";""56700.000"";""56880.000"";""265542"";1"
"2007-12-31 00:00:00;""58000.000"";""58000.000"";""56700.000"";""56880.000"";""265542"";1"
"2008-01-01 00:00:00;""58000.000"";""58000.000"";""56700.000"";""56880.000"";""265542"";1"
"2008-01-02 00:00:00;""57000.000"";""58000.000"";""56650.000"";""56940.000"";""217206"";1"
"2008-01-03 00:00:00;""57150.000"";""58090.000"";""56950.000"";""57910.000"";""199688"";1"
"2008-01-04 00:00:00;""59500.000"";""59800.000"";""59410.000"";""59800.000"";""9354"";1"
"2008-01-07 00:00:00;""59200.000"";""60190.000"";""58800.000"";""59100.000"";""291386"";1"
"2008-01-08 00:00:00;""59220.000"";""60000.000"";""59080.000"";""59830.000"";""227708"";1"
"2008-01-09 00:00:00;""61980.000"";""61980.000"";""60660.000"";""61900.000"";""205112"";1"
"2008-01-10 00:00:00;""61410.000"";""61690.000"";""60720.000"";""60850.000"";""205930"";1"
"2008-01-11 00:00:00;""61300.000"";""62610.000"";""61030.000"";""62520.000"";""182874"";1"
"2008-01-14 00:00:00;""62500.000"";""62850.000"";""61920.000"";""62280.000"";""138382"";1"
"2008-01-15 00:00:00;""62610.000"";""62980.000"";""61010.000"";""61150.000"";""128322"";1"
"2008-01-16 00:00:00;""59850.000"";""60030.000"";""59380.000"";""59380.000"";""67418"";1"
"2008-01-17 00:00:00;""58810.000"";""60350.000"";""58600.000"";""60300.000"";""230138"";1"
"2008-01-18 00:00:00;""59360.000"";""60060.000"";""58900.000"";""59900.000"";""224280"";1"
"2008-01-21 00:00:00;""60600.000"";""61430.000"";""60500.000"";""60560.000"";""204818"";1"
"2008-01-22 00:00:00;""58560.000"";""58980.000"";""58560.000"";""58560.000"";""85846"";1"
"2008-01-23 00:00:00;""60110.000"";""60450.000"";""57600.000"";""58870.000"";""320346"";1"
"2008-01-24 00:00:00;""58880.000"";""60100.000"";""58620.000"";""59950.000"";""307496"";1"
"2008-01-25 00:00:00;""60160.000"";""60630.000"";""59750.000"";""60270.000"";""226352"";1"
"2008-01-28 00:00:00;""60000.000"";""60230.000"";""58580.000"";""59040.000"";""220350"";1"
"2008-01-29 00:00:00;""60000.000"";""60640.000"";""59750.000"";""60550.000"";""224578"";1"
"2008-01-31 00:00:00;""60480.000"";""61150.000"";""60240.000"";""61130.000"";""177810"";1"
"2008-02-01 00:00:00;""61620.000"";""61980.000"";""61110.000"";""61210.000"";""168294"";1"
"2008-02-04 00:00:00;""61100.000"";""62120.000"";""61100.000"";""62100.000"";""92586"";1"
"2008-02-05 00:00:00;""62080.000"";""62520.000"";""61800.000"";""62520.000"";""69374"";1"
"2008-02-13 00:00:00;""64590.000"";""64590.000"";""63460.000"";""63650.000"";""112418"";1"
"2008-02-14 00:00:00;""64190.000"";""64530.000"";""63400.000"";""64300.000"";""118580"";1"
"2008-02-15 00:00:00;""63500.000"";""64120.000"";""63500.000"";""64110.000"";""67846"";1"
"2008-02-18 00:00:00;""64260.000"";""65610.000"";""64110.000"";""65490.000"";""100992"";1"
"2008-02-19 00:00:00;""66200.000"";""66980.000"";""66020.000"";""66170.000"";""173780"";1"
"2008-02-20 00:00:00;""67000.000"";""67500.000"";""66060.000"";""66210.000"";""197162"";1"
"2008-02-21 00:00:00;""66800.000"";""67570.000"";""66600.000"";""67550.000"";""170360"";1"
"2008-02-22 00:00:00;""68100.000"";""68430.000"";""67710.000"";""68060.000"";""149392"";1"
"2008-02-25 00:00:00;""68360.000"";""70200.000"";""68360.000"";""70000.000"";""165694"";1"
"2008-02-26 00:00:00;""68860.000"";""69090.000"";""66560.000"";""66700.000"";""203070"";1"
"2008-02-27 00:00:00;""68500.000"";""69210.000"";""67910.000"";""68120.000"";""182854"";1"
"2008-02-28 00:00:00;""69480.000"";""69680.000"";""68370.000"";""68850.000"";""201350"";1"
"2008-02-29 00:00:00;""69300.000"";""69380.000"";""68570.000"";""68800.000"";""134810"";1"
"2008-03-03 00:00:00;""68600.000"";""69720.000"";""68470.000"";""69340.000"";""137076"";1"
"2008-03-04 00:00:00;""69890.000"";""70550.000"";""69170.000"";""69420.000"";""154934"";1"
"2008-03-05 00:00:00;""68200.000"";""68690.000"";""67740.000"";""67840.000"";""126120"";1"
"2008-03-06 00:00:00;""70500.000"";""70500.000"";""69270.000"";""69420.000"";""119978"";1"
"2008-03-07 00:00:00;""68500.000"";""69350.000"";""68370.000"";""69140.000"";""82468"";1"
"2008-03-10 00:00:00;""68660.000"";""68950.000"";""67910.000"";""68370.000"";""102622"";1"
"2008-03-11 00:00:00;""67210.000"";""67750.000"";""67210.000"";""67700.000"";""67392"";1"
"2008-03-12 00:00:00;""67450.000"";""67900.000"";""66310.000"";""66580.000"";""103506"";1"
"2008-03-13 00:00:00;""67470.000"";""67490.000"";""66610.000"";""66680.000"";""66064"";1"
"2008-03-14 00:00:00;""66550.000"";""67700.000"";""65610.000"";""67650.000"";""89852"";1"
"2008-03-17 00:00:00;""67390.000"";""68250.000"";""67050.000"";""68200.000"";""130478"";1"
"2008-03-18 00:00:00;""65090.000"";""65860.000"";""65080.000"";""65080.000"";""143906"";1"
"2008-03-19 00:00:00;""65420.000"";""65670.000"";""64710.000"";""65100.000"";""131226"";1"
"2008-03-20 00:00:00;""63050.000"";""63390.000"";""62660.000"";""62730.000"";""117240"";1"
"2008-03-21 00:00:00;""63350.000"";""64450.000"";""63130.000"";""64360.000"";""112878"";1"
"2008-03-24 00:00:00;""64810.000"";""64910.000"";""63760.000"";""63960.000"";""112342"";1"
"2008-03-25 00:00:00;""64320.000"";""64750.000"";""64200.000"";""64630.000"";""93324"";1"
"2008-03-26 00:00:00;""65000.000"";""65280.000"";""64450.000"";""64590.000"";""105398"";1"
"2008-03-27 00:00:00;""65000.000"";""65620.000"";""64460.000"";""65130.000"";""149096"";1"
"2008-03-28 00:00:00;""66470.000"";""66500.000"";""65870.000"";""66160.000"";""129812"";1"
"2008-03-31 00:00:00;""65900.000"";""66440.000"";""65820.000"";""66110.000"";""91286"";1"
"2008-04-01 00:00:00;""65700.000"";""65800.000"";""63980.000"";""64250.000"";""139648"";1"
"2008-04-02 00:00:00;""65000.000"";""65450.000"";""64620.000"";""65370.000"";""110294"";1"
"2008-04-03 00:00:00;""66180.000"";""66490.000"";""65810.000"";""66140.000"";""103886"";1"
"2008-04-04 00:00:00;""66180.000"";""66490.000"";""65810.000"";""66140.000"";""103886"";1"
"2008-04-07 00:00:00;""67000.000"";""67270.000"";""66650.000"";""66760.000"";""84176"";1"
"2008-04-08 00:00:00;""66520.000"";""66660.000"";""65620.000"";""65770.000"";""84378"";1"
"2008-04-09 00:00:00;""65330.000"";""65780.000"";""65090.000"";""65750.000"";""90966"";1"
"2008-04-10 00:00:00;""66880.000"";""66900.000"";""66050.000"";""66320.000"";""80780"";1"
"2008-04-11 00:00:00;""65740.000"";""65740.000"";""65360.000"";""65470.000"";""63862"";1"
"2008-04-14 00:00:00;""64850.000"";""64940.000"";""63430.000"";""64410.000"";""107880"";1"
"2008-04-15 00:00:00;""64410.000"";""64880.000"";""64220.000"";""64620.000"";""61084"";1"
"2008-04-16 00:00:00;""64000.000"";""64150.000"";""63420.000"";""64100.000"";""68418"";1"
"2008-04-17 00:00:00;""64910.000"";""65190.000"";""64460.000"";""64660.000"";""84318"";1"
"2008-04-18 00:00:00;""64000.000"";""64350.000"";""63810.000"";""64200.000"";""72370"";1"
"2008-04-21 00:00:00;""64490.000"";""64990.000"";""64030.000"";""64140.000"";""96680"";1"
"2008-04-22 00:00:00;""63850.000"";""64610.000"";""63850.000"";""64390.000"";""83996"";1"
"2008-04-23 00:00:00;""64970.000"";""64970.000"";""64650.000"";""64830.000"";""71142"";1"
"2008-04-24 00:00:00;""64440.000"";""65600.000"";""64440.000"";""65480.000"";""109214"";1"
"2008-04-25 00:00:00;""65080.000"";""65360.000"";""64770.000"";""64910.000"";""80568"";1"
"2008-04-28 00:00:00;""65520.000"";""66040.000"";""65400.000"";""65800.000"";""86840"";1"
"2008-04-29 00:00:00;""65830.000"";""65860.000"";""65420.000"";""65520.000"";""45494"";1"
"2008-04-30 00:00:00;""65310.000"";""65590.000"";""65300.000"";""65380.000"";""46074"";1"
"2008-05-01 00:00:00;""65310.000"";""65590.000"";""65300.000"";""65380.000"";""46074"";1"
"2008-05-02 00:00:00;""65310.000"";""65590.000"";""65300.000"";""65380.000"";""46074"";1"
"2008-05-05 00:00:00;""64500.000"";""64770.000"";""64420.000"";""64580.000"";""56064"";1"
"2008-05-06 00:00:00;""64930.000"";""65200.000"";""64740.000"";""64900.000"";""56660"";1"
"2008-05-07 00:00:00;""64840.000"";""64950.000"";""64250.000"";""64280.000"";""57656"";1"
"2008-05-08 00:00:00;""64280.000"";""64610.000"";""63810.000"";""64310.000"";""99676"";1"
"2008-05-09 00:00:00;""64000.000"";""64010.000"";""63250.000"";""63280.000"";""105468"";1"
"2008-05-12 00:00:00;""63000.000"";""63090.000"";""62100.000"";""62130.000"";""114874"";1"
"2008-05-13 00:00:00;""62470.000"";""63080.000"";""62200.000"";""62870.000"";""105570"";1"
"2008-05-14 00:00:00;""62700.000"";""62980.000"";""62040.000"";""62090.000"";""99346"";1"
"2008-05-15 00:00:00;""61800.000"";""61850.000"";""61280.000"";""61730.000"";""92460"";1"
"2008-05-16 00:00:00;""62050.000"";""63080.000"";""62050.000"";""63030.000"";""68886"";1"
"2008-05-19 00:00:00;""63200.000"";""63650.000"";""62750.000"";""62850.000"";""56964"";1"
"2008-05-20 00:00:00;""62500.000"";""63000.000"";""62360.000"";""62960.000"";""50176"";1"
"2008-05-21 00:00:00;""62650.000"";""63200.000"";""62270.000"";""62330.000"";""82886"";1"
"2008-05-22 00:00:00;""62350.000"";""62950.000"";""62200.000"";""62870.000"";""70580"";1"
"2008-05-23 00:00:00;""62350.000"";""62550.000"";""62010.000"";""62310.000"";""74530"";1"
"2008-05-26 00:00:00;""62900.000"";""63000.000"";""62600.000"";""62740.000"";""43170"";1"
"2008-05-27 00:00:00;""62600.000"";""62600.000"";""62180.000"";""62230.000"";""40036"";1"
"2008-05-28 00:00:00;""62100.000"";""62540.000"";""62050.000"";""62470.000"";""39564"";1"
"2008-05-29 00:00:00;""62220.000"";""62340.000"";""61400.000"";""61460.000"";""87548"";1"
"2008-05-30 00:00:00;""60050.000"";""60610.000"";""59880.000"";""60560.000"";""132356"";1"
"2008-06-02 00:00:00;""60800.000"";""60800.000"";""60000.000"";""60130.000"";""76898"";1"
"2008-06-03 00:00:00;""60200.000"";""60560.000"";""60050.000"";""60560.000"";""69122"";1"
"2008-06-04 00:00:00;""60100.000"";""60280.000"";""59710.000"";""59770.000"";""103974"";1"
"2008-06-05 00:00:00;""59880.000"";""60480.000"";""59840.000"";""60060.000"";""93402"";1"
"2008-06-06 00:00:00;""60800.000"";""60880.000"";""60380.000"";""60640.000"";""67124"";1"
"2008-06-09 00:00:00;""60800.000"";""60880.000"";""60380.000"";""60640.000"";""67124"";1"
"2008-06-10 00:00:00;""60580.000"";""60660.000"";""59780.000"";""59960.000"";""93030"";1"
"2008-06-11 00:00:00;""59880.000"";""60070.000"";""59570.000"";""60050.000"";""68676"";1"
"2008-06-12 00:00:00;""60080.000"";""60440.000"";""59850.000"";""59950.000"";""73722"";1"
"2008-06-13 00:00:00;""59850.000"";""60480.000"";""59740.000"";""60280.000"";""54926"";1"
"2008-06-16 00:00:00;""60770.000"";""61190.000"";""60520.000"";""60850.000"";""52736"";1"
"2008-06-17 00:00:00;""61120.000"";""61900.000"";""61040.000"";""61800.000"";""57516"";1"
"2008-06-18 00:00:00;""61580.000"";""61820.000"";""61260.000"";""61650.000"";""35994"";1"
"2008-06-19 00:00:00;""62110.000"";""62640.000"";""62000.000"";""62320.000"";""58260"";1"
"2008-06-20 00:00:00;""62460.000"";""62520.000"";""61800.000"";""62490.000"";""58840"";1"
"2008-06-23 00:00:00;""62550.000"";""62960.000"";""62300.000"";""62700.000"";""74716"";1"
"2008-06-24 00:00:00;""62510.000"";""62650.000"";""62000.000"";""62090.000"";""54836"";1"
"2008-06-25 00:00:00;""62000.000"";""62370.000"";""61840.000"";""62280.000"";""45000"";1"
"2008-06-26 00:00:00;""62400.000"";""62710.000"";""62280.000"";""62310.000"";""46418"";1"
"2008-06-27 00:00:00;""62650.000"";""62720.000"";""62150.000"";""62360.000"";""36762"";1"
"2008-06-30 00:00:00;""62880.000"";""63540.000"";""62630.000"";""63430.000"";""70722"";1"
"2008-07-01 00:00:00;""63100.000"";""63350.000"";""63050.000"";""63170.000"";""43126"";1"
"2008-07-02 00:00:00;""63350.000"";""63810.000"";""63280.000"";""63690.000"";""52078"";1"
"2008-07-03 00:00:00;""64670.000"";""64830.000"";""64100.000"";""64230.000"";""78740"";1"
"2008-07-04 00:00:00;""63500.000"";""63700.000"";""63100.000"";""63120.000"";""52766"";1"
"2008-07-07 00:00:00;""62450.000"";""63030.000"";""62400.000"";""62940.000"";""49316"";1"
"2008-07-08 00:00:00;""62700.000"";""63250.000"";""62650.000"";""63150.000"";""51870"";1"
"2008-07-09 00:00:00;""62200.000"";""62450.000"";""62010.000"";""62350.000"";""50918"";1"
"2008-07-10 00:00:00;""62510.000"";""62750.000"";""62380.000"";""62380.000"";""34930"";1"
"2008-07-11 00:00:00;""62610.000"";""62980.000"";""62450.000"";""62870.000"";""36502"";1"
"2008-07-14 00:00:00;""62850.000"";""63170.000"";""62610.000"";""62710.000"";""29138"";1"
"2008-07-15 00:00:00;""62800.000"";""62900.000"";""62330.000"";""62530.000"";""25862"";1"
"2008-07-16 00:00:00;""62010.000"";""62470.000"";""62010.000"";""62280.000"";""21776"";1"
"2008-07-17 00:00:00;""62110.000"";""62370.000"";""62100.000"";""62240.000"";""9366"";1"
"2008-07-20 00:00:00;""61990.000"";""62200.000"";""61620.000"";""62070.000"";""28186"";1"
"2008-07-21 00:00:00;""61910.000"";""62300.000"";""61860.000"";""62250.000"";""20272"";1"
"2008-07-22 00:00:00;""62280.000"";""62590.000"";""62180.000"";""62540.000"";""27870"";1"
"2008-07-23 00:00:00;""62370.000"";""62570.000"";""62150.000"";""62220.000"";""32010"";1"
"2008-07-24 00:00:00;""62100.000"";""62250.000"";""61310.000"";""61330.000"";""56340"";1"
"2008-07-25 00:00:00;""61000.000"";""61230.000"";""60770.000"";""61040.000"";""64514"";1"
"2008-07-28 00:00:00;""61210.000"";""61650.000"";""61110.000"";""61490.000"";""44832"";1"
"2008-07-29 00:00:00;""61520.000"";""61590.000"";""61150.000"";""61240.000"";""40564"";1"
"2008-07-30 00:00:00;""61070.000"";""61220.000"";""60560.000"";""60800.000"";""65020"";1"
"2008-07-31 00:00:00;""61500.000"";""61830.000"";""61350.000"";""61740.000"";""56152"";1"
"2008-08-01 00:00:00;""61450.000"";""61490.000"";""61130.000"";""61450.000"";""40276"";1"
"2008-08-04 00:00:00;""61100.000"";""61110.000"";""60720.000"";""61030.000"";""46832"";1"
"2008-08-05 00:00:00;""59600.000"";""59830.000"";""58780.000"";""58970.000"";""132978"";1"
"2008-08-06 00:00:00;""59280.000"";""59750.000"";""59130.000"";""59700.000"";""65998"";1"
"2008-08-07 00:00:00;""59300.000"";""59640.000"";""58880.000"";""59490.000"";""72408"";1"
"2008-08-08 00:00:00;""59260.000"";""59580.000"";""58940.000"";""58960.000"";""58944"";1"
"2008-08-11 00:00:00;""58000.000"";""58160.000"";""56940.000"";""57170.000"";""118186"";1"
"2008-08-12 00:00:00;""57300.000"";""57330.000"";""55820.000"";""56410.000"";""133940"";1"
"2008-08-13 00:00:00;""55500.000"";""57580.000"";""55410.000"";""57460.000"";""122448"";1"
"2008-08-14 00:00:00;""57500.000"";""57850.000"";""56300.000"";""57640.000"";""150212"";1"
"2008-08-15 00:00:00;""56010.000"";""56700.000"";""55610.000"";""56070.000"";""173298"";1"
"2008-08-18 00:00:00;""57300.000"";""58210.000"";""57110.000"";""58190.000"";""112204"";1"
"2008-08-19 00:00:00;""57500.000"";""57980.000"";""57110.000"";""57270.000"";""123900"";1"
"2008-08-20 00:00:00;""58800.000"";""58930.000"";""58460.000"";""58880.000"";""119674"";1"
"2008-08-21 00:00:00;""58900.000"";""59400.000"";""58700.000"";""59300.000"";""99296"";1"
"2008-08-22 00:00:00;""60500.000"";""60690.000"";""60090.000"";""60280.000"";""102570"";1"
"2008-08-25 00:00:00;""59510.000"";""59780.000"";""59400.000"";""59720.000"";""48964"";1"
"2008-08-26 00:00:00;""59740.000"";""60110.000"";""58900.000"";""59050.000"";""91698"";1"
"2008-08-27 00:00:00;""59400.000"";""59620.000"";""58830.000"";""59490.000"";""104898"";1"
"2008-08-28 00:00:00;""59500.000"";""59650.000"";""59300.000"";""59480.000"";""64508"";1"
"2008-08-29 00:00:00;""59000.000"";""59050.000"";""58640.000"";""58650.000"";""80172"";1"
"2008-09-01 00:00:00;""58600.000"";""58840.000"";""57990.000"";""58080.000"";""91036"";1"
"2008-09-02 00:00:00;""57450.000"";""57570.000"";""56880.000"";""57170.000"";""127912"";1"
"2008-09-03 00:00:00;""57700.000"";""58120.000"";""57530.000"";""57750.000"";""109804"";1"
"2008-09-04 00:00:00;""58280.000"";""58370.000"";""57600.000"";""57990.000"";""111820"";1"
"2008-09-05 00:00:00;""56960.000"";""57070.000"";""56520.000"";""56710.000"";""103082"";1"
"2008-09-08 00:00:00;""55680.000"";""55900.000"";""54620.000"";""55050.000"";""135012"";1"
"2008-09-09 00:00:00;""54960.000"";""55450.000"";""54650.000"";""55390.000"";""155464"";1"
"2008-09-10 00:00:00;""54080.000"";""54860.000"";""54050.000"";""54360.000"";""93182"";1"
"2008-09-11 00:00:00;""54500.000"";""54830.000"";""54320.000"";""54580.000"";""76982"";1"
"2008-09-12 00:00:00;""55120.000"";""55690.000"";""55050.000"";""55670.000"";""99632"";1"
"2008-09-15 00:00:00;""55120.000"";""55720.000"";""55050.000"";""55700.000"";""102838"";1"
"2008-09-16 00:00:00;""54550.000"";""54600.000"";""53180.000"";""53180.000"";""139774"";1"
"2008-09-17 00:00:00;""54000.000"";""54050.000"";""52900.000"";""53370.000"";""166926"";1"
"2008-09-18 00:00:00;""53790.000"";""53950.000"";""51900.000"";""52070.000"";""261686"";1"
"2008-09-19 00:00:00;""52390.000"";""52580.000"";""51620.000"";""52460.000"";""228146"";1"
"2008-09-22 00:00:00;""53800.000"";""54320.000"";""53360.000"";""54320.000"";""175602"";1"
"2008-09-23 00:00:00;""54880.000"";""54980.000"";""54060.000"";""54080.000"";""184842"";1"
"2008-09-24 00:00:00;""53050.000"";""53450.000"";""52560.000"";""53430.000"";""183932"";1"
"2008-09-25 00:00:00;""52710.000"";""53580.000"";""52640.000"";""53480.000"";""139346"";1"
"2008-09-26 00:00:00;""53400.000"";""53600.000"";""53100.000"";""53340.000"";""85868"";1"
"2008-10-06 00:00:00;""51210.000"";""51210.000"";""51210.000"";""51210.000"";""652"";1"
"2008-10-07 00:00:00;""48640.000"";""48640.000"";""48640.000"";""48640.000"";""656"";1"
"2008-10-08 00:00:00;""45720.000"";""46120.000"";""45720.000"";""45720.000"";""89880"";1"
"2008-10-10 00:00:00;""43890.000"";""43890.000"";""43890.000"";""43890.000"";""320"";1"
"2008-10-13 00:00:00;""41690.000"";""41690.000"";""41690.000"";""41690.000"";""9154"";1"
"2008-10-14 00:00:00;""43050.000"";""44190.000"";""42620.000"";""43100.000"";""178034"";1"
"2008-10-15 00:00:00;""41300.000"";""41570.000"";""41170.000"";""41180.000"";""42256"";1"
"2008-10-16 00:00:00;""40070.000"";""40070.000"";""40070.000"";""40070.000"";""596"";1"
"2008-10-17 00:00:00;""39590.000"";""40590.000"";""37610.000"";""37610.000"";""235708"";1"
"2008-10-20 00:00:00;""38320.000"";""39380.000"";""37780.000"";""39220.000"";""293028"";1"
"2008-10-21 00:00:00;""38710.000"";""38890.000"";""37160.000"";""37160.000"";""146930"";1"
"2008-10-22 00:00:00;""36070.000"";""36070.000"";""36070.000"";""36070.000"";""822"";1"
"2008-10-23 00:00:00;""33900.000"";""33900.000"";""33900.000"";""33900.000"";""4778"";1"
"2008-10-27 00:00:00;""32540.000"";""32540.000"";""32540.000"";""32540.000"";""548"";1"
"2008-10-28 00:00:00;""32600.000"";""32600.000"";""30910.000"";""32020.000"";""181598"";1"
"2008-10-29 00:00:00;""32900.000"";""32900.000"";""30550.000"";""31940.000"";""467596"";1"
"2008-10-30 00:00:00;""33100.000"";""33100.000"";""32850.000"";""33100.000"";""36778"";1"
"2008-10-31 00:00:00;""31400.000"";""31930.000"";""31400.000"";""31400.000"";""148706"";1"
"2008-11-03 00:00:00;""31900.000"";""32990.000"";""31450.000"";""32590.000"";""307000"";1"
"2008-11-04 00:00:00;""31900.000"";""32540.000"";""31500.000"";""31750.000"";""234428"";1"
"2008-11-05 00:00:00;""33150.000"";""33160.000"";""31740.000"";""32090.000"";""225278"";1"
"2008-11-06 00:00:00;""31060.000"";""31280.000"";""31060.000"";""31060.000"";""56584"";1"
"2008-11-07 00:00:00;""29540.000"";""30330.000"";""29540.000"";""29540.000"";""187930"";1"
"2008-11-10 00:00:00;""30480.000"";""31000.000"";""30350.000"";""31000.000"";""160466"";1"
"2008-11-11 00:00:00;""29800.000"";""30040.000"";""29300.000"";""29400.000"";""196322"";1"
"2008-11-12 00:00:00;""28600.000"";""29220.000"";""28600.000"";""29120.000"";""199728"";1"
"2008-11-13 00:00:00;""28700.000"";""29390.000"";""28280.000"";""29110.000"";""255138"";1"
"2008-11-14 00:00:00;""29700.000"";""30020.000"";""29530.000"";""30020.000"";""180376"";1"
"2008-11-17 00:00:00;""29590.000"";""29600.000"";""28920.000"";""29350.000"";""157452"";1"
"2008-11-18 00:00:00;""28980.000"";""29400.000"";""28880.000"";""29030.000"";""108396"";1"
"2008-11-19 00:00:00;""28750.000"";""29040.000"";""28680.000"";""29040.000"";""94190"";1"
"2008-11-20 00:00:00;""28200.000"";""28350.000"";""27690.000"";""27690.000"";""199310"";1"
"2008-11-21 00:00:00;""27000.000"";""27370.000"";""26640.000"";""26960.000"";""232012"";1"
"2008-11-24 00:00:00;""27380.000"";""27380.000"";""26520.000"";""26710.000"";""257636"";1"
"2008-11-25 00:00:00;""27900.000"";""27900.000"";""27570.000"";""27740.000"";""194000"";1"
"2008-11-26 00:00:00;""27700.000"";""27960.000"";""27510.000"";""27780.000"";""170182"";1"
"2008-11-27 00:00:00;""28300.000"";""28780.000"";""28120.000"";""28300.000"";""221698"";1"
"2008-11-28 00:00:00;""28480.000"";""28500.000"";""27540.000"";""27880.000"";""242000"";1"
"2008-12-01 00:00:00;""27600.000"";""28050.000"";""27260.000"";""28020.000"";""214828"";1"
"2008-12-02 00:00:00;""27390.000"";""27770.000"";""27070.000"";""27130.000"";""304478"";1"
